"","Student ID","Gender","First Generation Indicator","Term Code","Cum UG Crs GPA"
"3189",8283456,"Male","Not First Generation College Stdnt","202110",3.5
"3190",8283456,"Male","Not First Generation College Stdnt","202120",3.44
"3191",8283456,"Male","Not First Generation College Stdnt","202210",3.5
"3192",8283456,"Male","Not First Generation College Stdnt","202220",3.57
"3193",8283456,"Male","Not First Generation College Stdnt","202310",3.5
"3194",8283456,"Male","Not First Generation College Stdnt","202320",3.46
"3195",8283555,"Male","Not First Generation College Stdnt","202010",2.97
"3196",8283555,"Male","Not First Generation College Stdnt","202020",2.86
"3197",8283555,"Male","Not First Generation College Stdnt","202110",3.09
"3198",8283555,"Male","Not First Generation College Stdnt","202120",3.15
"3199",8283555,"Male","Not First Generation College Stdnt","202210",3.09
"3200",8283555,"Male","Not First Generation College Stdnt","202220",3.07
"3201",8283555,"Male","Not First Generation College Stdnt","202310",3.07
"3202",8283555,"Male","Not First Generation College Stdnt","202320",2.95
"3203",8283555,"Male","Not First Generation College Stdnt","202410",2.89
"3204",8283765,"Female","Not First Generation College Stdnt","202010",3.75
"3205",8283765,"Female","Not First Generation College Stdnt","202020",3.81
"3206",8283765,"Female","Not First Generation College Stdnt","202110",3.72
"3207",8283765,"Female","Not First Generation College Stdnt","202210",3.62
"3208",8283765,"Female","Not First Generation College Stdnt","202220",3.56
"3209",8283765,"Female","Not First Generation College Stdnt","202310",3.54
"3210",8283765,"Female","Not First Generation College Stdnt","202320",3.48
"3211",8283765,"Female","Not First Generation College Stdnt","202410",3.48
"3212",8283907,"Male","Not First Generation College Stdnt","202010",3.3
"3213",8283907,"Male","Not First Generation College Stdnt","202020",3.34
"3214",8283907,"Male","Not First Generation College Stdnt","202110",3.38
"3215",8283907,"Male","Not First Generation College Stdnt","202120",3.25
"3216",8283907,"Male","Not First Generation College Stdnt","202210",3.11
"3217",8283907,"Male","Not First Generation College Stdnt","202220",3.01
"3218",8283907,"Male","Not First Generation College Stdnt","202310",2.95
"3219",8283907,"Male","Not First Generation College Stdnt","202320",2.92
"3220",8283949,"Male","Not First Generation College Stdnt","202010",3.47
"3221",8283949,"Male","Not First Generation College Stdnt","202020",3.68
"3222",8283949,"Male","Not First Generation College Stdnt","202110",3.74
"3223",8283949,"Male","Not First Generation College Stdnt","202120",3.57
"3224",8283949,"Male","Not First Generation College Stdnt","202210",3.51
"3225",8283949,"Male","Not First Generation College Stdnt","202220",3.41
"3226",8283949,"Male","Not First Generation College Stdnt","202310",3.49
"3227",8283949,"Male","Not First Generation College Stdnt","202320",3.48
"3228",8284052,"Male","Not First Generation College Stdnt","202010",3.86
"3229",8284052,"Male","Not First Generation College Stdnt","202020",3.91
"3230",8284052,"Male","Not First Generation College Stdnt","202110",3.93
"3231",8284052,"Male","Not First Generation College Stdnt","202120",3.93
"3232",8284052,"Male","Not First Generation College Stdnt","202210",3.93
"3233",8284052,"Male","Not First Generation College Stdnt","202220",3.93
"3234",8284052,"Male","Not First Generation College Stdnt","202310",3.93
"3235",8284052,"Male","Not First Generation College Stdnt","202320",3.9
"3236",8284065,"Male","Not First Generation College Stdnt","202010",3.3
"3237",8284065,"Male","Not First Generation College Stdnt","202020",3.47
"3238",8284065,"Male","Not First Generation College Stdnt","202110",3.55
"3239",8284065,"Male","Not First Generation College Stdnt","202120",3.53
"3240",8284065,"Male","Not First Generation College Stdnt","202210",3.46
"3241",8284065,"Male","Not First Generation College Stdnt","202220",3.46
"3242",8284065,"Male","Not First Generation College Stdnt","202310",3.5
"3243",8284065,"Male","Not First Generation College Stdnt","202320",3.39
"3244",8284084,"Female","Not First Generation College Stdnt","202010",3.4
"3245",8284084,"Female","Not First Generation College Stdnt","202020",3.55
"3246",8284084,"Female","Not First Generation College Stdnt","202110",3.6
"3247",8284084,"Female","Not First Generation College Stdnt","202120",3.64
"3248",8284084,"Female","Not First Generation College Stdnt","202210",3.63
"3249",8284084,"Female","Not First Generation College Stdnt","202220",3.57
"3250",8284084,"Female","Not First Generation College Stdnt","202310",3.53
"3251",8284084,"Female","Not First Generation College Stdnt","202320",3.57
"3252",8284203,"Male","Not First Generation College Stdnt","202010",1.57
"3253",8284203,"Male","Not First Generation College Stdnt","202020",2.15
"3254",8284203,"Male","Not First Generation College Stdnt","202110",2.44
"3255",8284203,"Male","Not First Generation College Stdnt","202120",2.48
"3256",8284203,"Male","Not First Generation College Stdnt","202210",2.72
"3257",8284203,"Male","Not First Generation College Stdnt","202220",2.75
"3258",8284203,"Male","Not First Generation College Stdnt","202310",2.78
"3259",8284203,"Male","Not First Generation College Stdnt","202320",2.84
"3260",8284453,"Male","Not First Generation College Stdnt","202010",3.76
"3261",8284453,"Male","Not First Generation College Stdnt","202020",3.74
"3262",8284453,"Male","Not First Generation College Stdnt","202110",3.78
"3263",8284453,"Male","Not First Generation College Stdnt","202120",3.77
"3264",8284453,"Male","Not First Generation College Stdnt","202210",3.74
"3265",8284453,"Male","Not First Generation College Stdnt","202220",3.74
"3266",8284453,"Male","Not First Generation College Stdnt","202310",3.66
"3267",8284453,"Male","Not First Generation College Stdnt","202320",3.55
"3268",8284510,"Female","Not First Generation College Stdnt","202010",3.95
"3269",8284510,"Female","Not First Generation College Stdnt","202020",3.96
"3270",8284510,"Female","Not First Generation College Stdnt","202110",3.97
"3271",8284510,"Female","Not First Generation College Stdnt","202120",3.97
"3272",8284510,"Female","Not First Generation College Stdnt","202210",3.98
"3273",8284510,"Female","Not First Generation College Stdnt","202220",3.95
"3274",8284510,"Female","Not First Generation College Stdnt","202310",3.95
"3275",8284510,"Female","Not First Generation College Stdnt","202320",3.95
"3276",8284604,"Female","Not First Generation College Stdnt","202010",4
"3277",8284604,"Female","Not First Generation College Stdnt","202020",3.89
"3278",8284604,"Female","Not First Generation College Stdnt","202110",3.87
"3279",8284604,"Female","Not First Generation College Stdnt","202210",3.82
"3280",8284604,"Female","Not First Generation College Stdnt","202220",3.86
"3281",8284604,"Female","Not First Generation College Stdnt","202310",3.83
"3282",8284604,"Female","Not First Generation College Stdnt","202320",3.85
"3283",8284604,"Female","Not First Generation College Stdnt","202410",3.85
"3284",8284681,"Male","Not First Generation College Stdnt","202010",3.52
"3285",8284681,"Male","Not First Generation College Stdnt","202020",3.51
"3286",8284681,"Male","Not First Generation College Stdnt","202110",3.57
"3287",8284681,"Male","Not First Generation College Stdnt","202120",3.64
"3288",8284681,"Male","Not First Generation College Stdnt","202210",3.51
"3289",8284681,"Male","Not First Generation College Stdnt","202220",3.49
"3290",8284681,"Male","Not First Generation College Stdnt","202310",3.47
"3291",8284681,"Male","Not First Generation College Stdnt","202320",3.5
"3292",8284750,"Female","Not First Generation College Stdnt","202010",3.39
"3293",8284750,"Female","Not First Generation College Stdnt","202020",3.57
"3294",8284750,"Female","Not First Generation College Stdnt","202110",3.5
"3295",8284750,"Female","Not First Generation College Stdnt","202120",3.39
"3296",8284750,"Female","Not First Generation College Stdnt","202210",3.45
"3297",8284750,"Female","Not First Generation College Stdnt","202220",3.52
"3298",8284750,"Female","Not First Generation College Stdnt","202310",NA
"3299",8284750,"Female","Not First Generation College Stdnt","202320",NA
"3300",8285262,"Male","Not First Generation College Stdnt","202010",3.84
"3301",8285262,"Male","Not First Generation College Stdnt","202020",3.92
"3302",8285262,"Male","Not First Generation College Stdnt","202110",3.94
"3303",8285262,"Male","Not First Generation College Stdnt","202120",3.96
"3304",8285262,"Male","Not First Generation College Stdnt","202210",3.96
"3305",8285262,"Male","Not First Generation College Stdnt","202220",3.97
"3306",8285547,"Male","First Generation College Stdnt","202010",3.41
"3307",8285547,"Male","First Generation College Stdnt","202020",3.71
"3308",8285547,"Male","First Generation College Stdnt","202110",3.77
"3309",8285547,"Male","First Generation College Stdnt","202120",3.78
"3310",8285547,"Male","First Generation College Stdnt","202210",3.71
"3311",8285547,"Male","First Generation College Stdnt","202220",3.73
"3312",8285547,"Male","First Generation College Stdnt","202310",3.65
"3313",8285547,"Male","First Generation College Stdnt","202320",3.63
"3314",8285592,"Male","Not First Generation College Stdnt","202010",3.22
"3315",8285592,"Male","Not First Generation College Stdnt","202020",3.47
"3316",8285592,"Male","Not First Generation College Stdnt","202110",3.5
"3317",8285592,"Male","Not First Generation College Stdnt","202120",3.25
"3318",8285592,"Male","Not First Generation College Stdnt","202210",3.08
"3319",8285592,"Male","Not First Generation College Stdnt","202220",3.08
"3320",8285592,"Male","Not First Generation College Stdnt","202310",3.08
"3321",8285592,"Male","Not First Generation College Stdnt","202320",2.84
"3322",8285616,"Male","Not First Generation College Stdnt","202010",3.32
"3323",8285616,"Male","Not First Generation College Stdnt","202020",3.5
"3324",8285616,"Male","Not First Generation College Stdnt","202110",3.64
"3325",8285616,"Male","Not First Generation College Stdnt","202120",3.69
"3326",8285616,"Male","Not First Generation College Stdnt","202210",3.63
"3327",8285616,"Male","Not First Generation College Stdnt","202220",3.61
"3328",8285616,"Male","Not First Generation College Stdnt","202310",3.62
"3329",8285616,"Male","Not First Generation College Stdnt","202320",3.63
"3330",8285964,"Female","Not First Generation College Stdnt","202010",3.8
"3331",8285964,"Female","Not First Generation College Stdnt","202020",3.91
"3332",8285964,"Female","Not First Generation College Stdnt","202110",3.94
"3333",8285964,"Female","Not First Generation College Stdnt","202120",3.95
"3334",8285964,"Female","Not First Generation College Stdnt","202210",3.96
"3335",8285964,"Female","Not First Generation College Stdnt","202220",3.91
"3336",8285964,"Female","Not First Generation College Stdnt","202310",3.92
"3337",8285964,"Female","Not First Generation College Stdnt","202320",3.93
"3338",8286290,"Male","Not First Generation College Stdnt","202010",3
"3339",8286290,"Male","Not First Generation College Stdnt","202020",3.1
"3340",8286290,"Male","Not First Generation College Stdnt","202110",3.17
"3341",8286290,"Male","Not First Generation College Stdnt","202120",3.3
"3342",8286290,"Male","Not First Generation College Stdnt","202210",3.33
"3343",8286290,"Male","Not First Generation College Stdnt","202220",3.3
"3344",8286290,"Male","Not First Generation College Stdnt","202310",3.29
"3345",8286290,"Male","Not First Generation College Stdnt","202320",3.27
"3346",8286362,"Male","Not First Generation College Stdnt","202010",4
"3347",8286362,"Male","Not First Generation College Stdnt","202020",4
"3348",8286362,"Male","Not First Generation College Stdnt","202110",3.95
"3349",8286362,"Male","Not First Generation College Stdnt","202120",3.96
"3350",8286362,"Male","Not First Generation College Stdnt","202210",3.96
"3351",8286362,"Male","Not First Generation College Stdnt","202220",3.94
"3352",8286362,"Male","Not First Generation College Stdnt","202310",3.94
"3353",8286362,"Male","Not First Generation College Stdnt","202320",3.95
"3354",8286386,"Female","Not First Generation College Stdnt","202010",3.52
"3355",8286386,"Female","Not First Generation College Stdnt","202020",3.7
"3356",8286386,"Female","Not First Generation College Stdnt","202110",3.72
"3357",8286386,"Female","Not First Generation College Stdnt","202120",3.61
"3358",8286386,"Female","Not First Generation College Stdnt","202210",3.49
"3359",8286386,"Female","Not First Generation College Stdnt","202220",3.5
"3360",8286386,"Female","Not First Generation College Stdnt","202310",3.49
"3361",8286386,"Female","Not First Generation College Stdnt","202320",3.48
"3362",8286503,"Male","Not First Generation College Stdnt","202010",3.44
"3363",8286503,"Male","Not First Generation College Stdnt","202020",3.65
"3364",8286503,"Male","Not First Generation College Stdnt","202110",3.63
"3365",8286503,"Male","Not First Generation College Stdnt","202120",3.61
"3366",8286503,"Male","Not First Generation College Stdnt","202210",3.58
"3367",8286503,"Male","Not First Generation College Stdnt","202220",3.57
"3368",8286503,"Male","Not First Generation College Stdnt","202310",3.57
"3369",8286503,"Male","Not First Generation College Stdnt","202320",3.59
"3370",8286870,"Female","Not First Generation College Stdnt","202010",3.18
"3371",8286870,"Female","Not First Generation College Stdnt","202020",3.45
"3372",8286870,"Female","Not First Generation College Stdnt","202110",3.55
"3373",8286870,"Female","Not First Generation College Stdnt","202120",3.42
"3374",8286870,"Female","Not First Generation College Stdnt","202210",3.43
"3375",8286870,"Female","Not First Generation College Stdnt","202220",3.43
"3376",8286870,"Female","Not First Generation College Stdnt","202310",NA
"3377",8286870,"Female","Not First Generation College Stdnt","202320",NA
"3378",8287039,"Male","Not First Generation College Stdnt","202010",3.06
"3379",8287039,"Male","Not First Generation College Stdnt","202020",3.26
"3380",8287039,"Male","Not First Generation College Stdnt","202110",3.24
"3381",8287039,"Male","Not First Generation College Stdnt","202120",3.19
"3382",8287039,"Male","Not First Generation College Stdnt","202210",3.15
"3383",8287039,"Male","Not First Generation College Stdnt","202220",3.07
"3384",8287039,"Male","Not First Generation College Stdnt","202310",3.05
"3385",8287039,"Male","Not First Generation College Stdnt","202320",3.06
"3386",8287137,"Female","First Generation College Stdnt","202010",3.38
"3387",8287137,"Female","First Generation College Stdnt","202020",3.43
"3388",8287137,"Female","First Generation College Stdnt","202110",3.49
"3389",8287137,"Female","First Generation College Stdnt","202120",3.52
"3390",8287137,"Female","First Generation College Stdnt","202210",3.43
"3391",8287137,"Female","First Generation College Stdnt","202220",3.4
"3392",8287137,"Female","First Generation College Stdnt","202310",3.43
"3393",8287137,"Female","First Generation College Stdnt","202320",3.4
"3394",8287192,"Female","Not First Generation College Stdnt","202010",3.45
"3395",8287192,"Female","Not First Generation College Stdnt","202020",3.7
"3396",8287192,"Female","Not First Generation College Stdnt","202110",3.72
"3397",8287192,"Female","Not First Generation College Stdnt","202120",3.7
"3398",8287192,"Female","Not First Generation College Stdnt","202210",3.71
"3399",8287192,"Female","Not First Generation College Stdnt","202220",3.67
"3400",8287192,"Female","Not First Generation College Stdnt","202310",3.63
"3401",8287192,"Female","Not First Generation College Stdnt","202320",3.62
"3402",8287228,"Male","Not First Generation College Stdnt","202010",3.56
"3403",8287228,"Male","Not First Generation College Stdnt","202020",3.78
"3404",8287228,"Male","Not First Generation College Stdnt","202110",3.68
"3405",8287228,"Male","Not First Generation College Stdnt","202120",3.54
"3406",8287228,"Male","Not First Generation College Stdnt","202210",3.39
"3407",8287228,"Male","Not First Generation College Stdnt","202220",3.31
"3408",8287228,"Male","Not First Generation College Stdnt","202310",3.32
"3409",8287228,"Male","Not First Generation College Stdnt","202320",3.36
"3410",8287377,"Female","Not First Generation College Stdnt","202010",4
"3411",8287377,"Female","Not First Generation College Stdnt","202020",3.85
"3412",8287377,"Female","Not First Generation College Stdnt","202110",3.75
"3413",8287377,"Female","Not First Generation College Stdnt","202120",3.77
"3414",8287377,"Female","Not First Generation College Stdnt","202210",3.8
"3415",8287377,"Female","Not First Generation College Stdnt","202220",3.8
"3416",8287377,"Female","Not First Generation College Stdnt","202310",3.75
"3417",8287377,"Female","Not First Generation College Stdnt","202320",3.74
"3418",8287397,"Male","Not First Generation College Stdnt","202010",3.64
"3419",8287397,"Male","Not First Generation College Stdnt","202020",3.81
"3420",8287397,"Male","Not First Generation College Stdnt","202110",3.85
"3421",8287397,"Male","Not First Generation College Stdnt","202120",3.86
"3422",8287397,"Male","Not First Generation College Stdnt","202210",3.88
"3423",8287397,"Male","Not First Generation College Stdnt","202220",3.88
"3424",8287397,"Male","Not First Generation College Stdnt","202310",3.86
"3425",8287397,"Male","Not First Generation College Stdnt","202320",3.82
"3426",8287467,"Male","Not First Generation College Stdnt","202010",3.86
"3427",8287467,"Male","Not First Generation College Stdnt","202020",3.9
"3428",8287467,"Male","Not First Generation College Stdnt","202110",3.68
"3429",8287467,"Male","Not First Generation College Stdnt","202120",3.73
"3430",8287467,"Male","Not First Generation College Stdnt","202210",3.77
"3431",8287467,"Male","Not First Generation College Stdnt","202220",3.75
"3432",8287467,"Male","Not First Generation College Stdnt","202310",3.72
"3433",8287467,"Male","Not First Generation College Stdnt","202320",3.73
"3434",8287473,"Female","Not First Generation College Stdnt","202010",3.56
"3435",8287473,"Female","Not First Generation College Stdnt","202020",3.65
"3436",8287473,"Female","Not First Generation College Stdnt","202110",3.42
"3437",8287473,"Female","Not First Generation College Stdnt","202120",3.49
"3438",8287473,"Female","Not First Generation College Stdnt","202210",3.45
"3439",8287473,"Female","Not First Generation College Stdnt","202220",3.48
"3440",8287473,"Female","Not First Generation College Stdnt","202310",3.46
"3441",8287473,"Female","Not First Generation College Stdnt","202320",3.49
"3442",8287480,"Female","Not First Generation College Stdnt","202010",2.44
"3443",8287480,"Female","Not First Generation College Stdnt","202020",2.82
"3444",8287480,"Female","Not First Generation College Stdnt","202110",2.92
"3445",8287480,"Female","Not First Generation College Stdnt","202120",3.01
"3446",8287480,"Female","Not First Generation College Stdnt","202210",2.87
"3447",8287480,"Female","Not First Generation College Stdnt","202220",2.84
"3448",8287480,"Female","Not First Generation College Stdnt","202310",2.92
"3449",8287480,"Female","Not First Generation College Stdnt","202320",2.99
"3450",8287518,"Male","First Generation College Stdnt","202010",2.62
"3451",8287518,"Male","First Generation College Stdnt","202020",3.15
"3452",8287518,"Male","First Generation College Stdnt","202110",3.33
"3453",8287518,"Male","First Generation College Stdnt","202120",3.28
"3454",8287518,"Male","First Generation College Stdnt","202210",3.32
"3455",8287518,"Male","First Generation College Stdnt","202220",3.3
"3456",8287518,"Male","First Generation College Stdnt","202310",3.32
"3457",8287518,"Male","First Generation College Stdnt","202320",3.26
"3458",8287549,"Male","Not First Generation College Stdnt","202010",3.58
"3459",8287549,"Male","Not First Generation College Stdnt","202020",3.65
"3460",8287549,"Male","Not First Generation College Stdnt","202110",3.7
"3461",8287549,"Male","Not First Generation College Stdnt","202120",3.57
"3462",8287549,"Male","Not First Generation College Stdnt","202210",3.59
"3463",8287549,"Male","Not First Generation College Stdnt","202220",3.62
"3464",8287549,"Male","Not First Generation College Stdnt","202310",3.62
"3465",8287549,"Male","Not First Generation College Stdnt","202320",3.61
"3466",8287718,"Female","Not First Generation College Stdnt","202010",2.74
"3467",8287718,"Female","Not First Generation College Stdnt","202020",3.38
"3468",8287718,"Female","Not First Generation College Stdnt","202110",3.41
"3469",8287718,"Female","Not First Generation College Stdnt","202120",3.3
"3470",8287718,"Female","Not First Generation College Stdnt","202210",3.16
"3471",8287718,"Female","Not First Generation College Stdnt","202220",2.77
"3472",8287718,"Female","Not First Generation College Stdnt","202310",2.68
"3473",8287718,"Female","Not First Generation College Stdnt","202320",2.57
"3474",8287951,"Female","Not First Generation College Stdnt","202010",3.71
"3475",8287951,"Female","Not First Generation College Stdnt","202020",3.78
"3476",8287951,"Female","Not First Generation College Stdnt","202110",3.74
"3477",8287951,"Female","Not First Generation College Stdnt","202120",3.52
"3478",8287951,"Female","Not First Generation College Stdnt","202210",2.94
"3479",8287951,"Female","Not First Generation College Stdnt","202220",2.95
"3480",8287951,"Female","Not First Generation College Stdnt","202310",2.96
"3481",8287951,"Female","Not First Generation College Stdnt","202320",2.99
"3482",8288018,"Male","Not First Generation College Stdnt","202010",3.26
"3483",8288018,"Male","Not First Generation College Stdnt","202020",3.21
"3484",8288018,"Male","Not First Generation College Stdnt","202110",3.22
"3485",8288018,"Male","Not First Generation College Stdnt","202120",3.23
"3486",8288018,"Male","Not First Generation College Stdnt","202210",3.13
"3487",8288018,"Male","Not First Generation College Stdnt","202220",3.2
"3488",8288018,"Male","Not First Generation College Stdnt","202310",3.21
"3489",8288018,"Male","Not First Generation College Stdnt","202320",3.17
"3490",8288125,"Male","Not First Generation College Stdnt","202010",3.82
"3491",8288125,"Male","Not First Generation College Stdnt","202020",3.77
"3492",8288125,"Male","Not First Generation College Stdnt","202110",3.77
"3493",8288125,"Male","Not First Generation College Stdnt","202120",3.69
"3494",8288125,"Male","Not First Generation College Stdnt","202210",3.54
"3495",8288125,"Male","Not First Generation College Stdnt","202220",3.57
"3496",8288125,"Male","Not First Generation College Stdnt","202310",3.58
"3497",8288226,"Male","Not First Generation College Stdnt","202010",3.39
"3498",8288226,"Male","Not First Generation College Stdnt","202020",3.39
"3499",8288226,"Male","Not First Generation College Stdnt","202110",3.3
"3500",8288226,"Male","Not First Generation College Stdnt","202120",3.1
"3501",8288226,"Male","Not First Generation College Stdnt","202210",2.88
"3502",8288226,"Male","Not First Generation College Stdnt","202220",2.93
"3503",8288226,"Male","Not First Generation College Stdnt","202310",2.97
"3504",8288226,"Male","Not First Generation College Stdnt","202320",2.9
"3505",8288286,"Female","Not First Generation College Stdnt","202010",3.3
"3506",8288286,"Female","Not First Generation College Stdnt","202020",3.33
"3507",8288286,"Female","Not First Generation College Stdnt","202110",3.43
"3508",8288286,"Female","Not First Generation College Stdnt","202120",3.46
"3509",8288286,"Female","Not First Generation College Stdnt","202210",3.41
"3510",8288286,"Female","Not First Generation College Stdnt","202220",3.32
"3511",8288286,"Female","Not First Generation College Stdnt","202310",3.33
"3512",8288286,"Female","Not First Generation College Stdnt","202320",3.34
"3513",8288383,"Female","Not First Generation College Stdnt","202010",3.94
"3514",8288383,"Female","Not First Generation College Stdnt","202020",3.97
"3515",8288383,"Female","Not First Generation College Stdnt","202110",3.96
"3516",8288383,"Female","Not First Generation College Stdnt","202120",3.97
"3517",8288383,"Female","Not First Generation College Stdnt","202210",3.95
"3518",8288383,"Female","Not First Generation College Stdnt","202220",3.93
"3519",8288383,"Female","Not First Generation College Stdnt","202310",3.94
"3520",8288383,"Female","Not First Generation College Stdnt","202320",3.94
"3521",8288502,"Male","Not First Generation College Stdnt","202010",2.8
"3522",8288502,"Male","Not First Generation College Stdnt","202020",3.17
"3523",8288502,"Male","Not First Generation College Stdnt","202110",3.23
"3524",8288502,"Male","Not First Generation College Stdnt","202120",3.07
"3525",8288502,"Male","Not First Generation College Stdnt","202210",3.05
"3526",8288502,"Male","Not First Generation College Stdnt","202220",3.15
"3527",8288502,"Male","Not First Generation College Stdnt","202310",3.06
"3528",8288502,"Male","Not First Generation College Stdnt","202320",3.17
"3529",8288701,"Female","Not First Generation College Stdnt","202010",3.83
"3530",8288701,"Female","Not First Generation College Stdnt","202020",3.86
"3531",8288701,"Female","Not First Generation College Stdnt","202110",3.82
"3532",8288701,"Female","Not First Generation College Stdnt","202120",3.84
"3533",8288701,"Female","Not First Generation College Stdnt","202210",3.83
"3534",8288701,"Female","Not First Generation College Stdnt","202220",3.8
"3535",8288701,"Female","Not First Generation College Stdnt","202310",NA
"3536",8288701,"Female","Not First Generation College Stdnt","202320",NA
"3537",8288780,"Male","Not First Generation College Stdnt","202010",3.78
"3538",8288780,"Male","Not First Generation College Stdnt","202020",3.86
"3539",8288780,"Male","Not First Generation College Stdnt","202110",3.84
"3540",8288780,"Male","Not First Generation College Stdnt","202120",3.83
"3541",8288780,"Male","Not First Generation College Stdnt","202210",3.86
"3542",8288780,"Male","Not First Generation College Stdnt","202220",3.88
"3543",8288780,"Male","Not First Generation College Stdnt","202310",NA
"3544",8288780,"Male","Not First Generation College Stdnt","202320",NA
"3545",8288960,"Male","Not First Generation College Stdnt","202010",4
"3546",8288960,"Male","Not First Generation College Stdnt","202020",3.96
"3547",8288960,"Male","Not First Generation College Stdnt","202110",3.92
"3548",8288960,"Male","Not First Generation College Stdnt","202120",3.86
"3549",8288960,"Male","Not First Generation College Stdnt","202210",3.89
"3550",8288960,"Male","Not First Generation College Stdnt","202220",3.88
"3551",8288960,"Male","Not First Generation College Stdnt","202310",NA
"3552",8288960,"Male","Not First Generation College Stdnt","202320",NA
"3553",8289113,"Male","Not First Generation College Stdnt","202010",3.76
"3554",8289113,"Male","Not First Generation College Stdnt","202020",3.88
"3555",8289113,"Male","Not First Generation College Stdnt","202110",3.9
"3556",8289113,"Male","Not First Generation College Stdnt","202120",3.92
"3557",8289113,"Male","Not First Generation College Stdnt","202210",3.94
"3558",8289113,"Male","Not First Generation College Stdnt","202220",3.91
"3559",8289309,"Female","Not First Generation College Stdnt","202010",3.88
"3560",8289309,"Female","Not First Generation College Stdnt","202020",3.93
"3561",8289309,"Female","Not First Generation College Stdnt","202110",3.95
"3562",8289309,"Female","Not First Generation College Stdnt","202120",3.9
"3563",8289309,"Female","Not First Generation College Stdnt","202210",3.91
"3564",8289309,"Female","Not First Generation College Stdnt","202220",3.9
"3565",8289309,"Female","Not First Generation College Stdnt","202310",3.91
"3566",8289309,"Female","Not First Generation College Stdnt","202320",3.91
"3567",8289349,"Male","Not First Generation College Stdnt","202010",3.01
"3568",8289349,"Male","Not First Generation College Stdnt","202020",3.11
"3569",8289349,"Male","Not First Generation College Stdnt","202110",3.08
"3570",8289349,"Male","Not First Generation College Stdnt","202120",3.17
"3571",8289645,"Male","Not First Generation College Stdnt","202010",3.81
"3572",8289645,"Male","Not First Generation College Stdnt","202020",3.87
"3573",8289645,"Male","Not First Generation College Stdnt","202110",3.91
"3574",8289645,"Male","Not First Generation College Stdnt","202120",3.91
"3575",8289645,"Male","Not First Generation College Stdnt","202210",3.9
"3576",8289645,"Male","Not First Generation College Stdnt","202220",3.91
"3577",8289645,"Male","Not First Generation College Stdnt","202310",3.9
"3578",8289645,"Male","Not First Generation College Stdnt","202320",3.89
"3579",8289763,"Male","Not First Generation College Stdnt","202010",3.07
"3580",8289763,"Male","Not First Generation College Stdnt","202020",3.26
"3581",8289763,"Male","Not First Generation College Stdnt","202110",3.4
"3582",8289763,"Male","Not First Generation College Stdnt","202120",3.4
"3583",8289763,"Male","Not First Generation College Stdnt","202210",3.34
"3584",8289763,"Male","Not First Generation College Stdnt","202220",3.26
"3585",8289763,"Male","Not First Generation College Stdnt","202310",3.16
"3586",8289763,"Male","Not First Generation College Stdnt","202320",3.16
"3587",8289847,"Male","Not First Generation College Stdnt","202010",3.78
"3588",8289847,"Male","Not First Generation College Stdnt","202020",3.5
"3589",8289847,"Male","Not First Generation College Stdnt","202110",3.49
"3590",8289847,"Male","Not First Generation College Stdnt","202120",3.4
"3591",8289847,"Male","Not First Generation College Stdnt","202210",3.3
"3592",8289847,"Male","Not First Generation College Stdnt","202220",3.25
"3593",8289847,"Male","Not First Generation College Stdnt","202310",NA
"3594",8289847,"Male","Not First Generation College Stdnt","202320",NA
"3595",8289855,"Female","Not First Generation College Stdnt","202010",3.69
"3596",8289855,"Female","Not First Generation College Stdnt","202020",3.74
"3597",8289855,"Female","Not First Generation College Stdnt","202110",3.67
"3598",8289855,"Female","Not First Generation College Stdnt","202120",3.62
"3599",8289855,"Female","Not First Generation College Stdnt","202210",3.45
"3600",8289855,"Female","Not First Generation College Stdnt","202220",3.44
"3601",8289855,"Female","Not First Generation College Stdnt","202310",3.43
"3602",8289855,"Female","Not First Generation College Stdnt","202320",3.45
"3603",8290050,"Female","Not First Generation College Stdnt","202010",3.27
"3604",8290050,"Female","Not First Generation College Stdnt","202020",3.63
"3605",8290050,"Female","Not First Generation College Stdnt","202110",3.53
"3606",8290050,"Female","Not First Generation College Stdnt","202120",3.61
"3607",8290050,"Female","Not First Generation College Stdnt","202210",3.59
"3608",8290050,"Female","Not First Generation College Stdnt","202220",3.6
"3609",8290050,"Female","Not First Generation College Stdnt","202310",3.47
"3610",8290050,"Female","Not First Generation College Stdnt","202320",3.47
"3611",8290050,"Female","Not First Generation College Stdnt","202410",NA
"3612",8290179,"Male","Not First Generation College Stdnt","202010",3.18
"3613",8290179,"Male","Not First Generation College Stdnt","202020",3.16
"3614",8290179,"Male","Not First Generation College Stdnt","202110",3.11
"3615",8290179,"Male","Not First Generation College Stdnt","202120",3.02
"3616",8290179,"Male","Not First Generation College Stdnt","202210",2.86
"3617",8290179,"Male","Not First Generation College Stdnt","202220",2.89
"3618",8290179,"Male","Not First Generation College Stdnt","202310",2.87
"3619",8290179,"Male","Not First Generation College Stdnt","202320",2.89
"3620",8290209,"Female","Not First Generation College Stdnt","202010",4
"3621",8290209,"Female","Not First Generation College Stdnt","202020",3.95
"3622",8290209,"Female","Not First Generation College Stdnt","202110",3.93
"3623",8290209,"Female","Not First Generation College Stdnt","202120",3.88
"3624",8290209,"Female","Not First Generation College Stdnt","202210",3.84
"3625",8290209,"Female","Not First Generation College Stdnt","202220",3.84
"3626",8290209,"Female","Not First Generation College Stdnt","202310",3.86
