"","Student ID","Cohort Term","Term Code","Enrolled Student Count","Major 1","Major 2","Major 3"
"3277",8284604,"202010","202010",1,"Marketing",NA,NA
"3278",8284604,"202010","202020",1,"Marketing",NA,NA
"3279",8284604,"202010","202110",1,"Marketing",NA,NA
"3280",8284604,"202010","202210",1,"Marketing",NA,NA
"3281",8284604,"202010","202220",1,"BA Major","Marketing",NA
"3282",8284604,"202010","202310",1,"BA Major",NA,NA
"3283",8284604,"202010","202320",1,"BA Major",NA,NA
"3284",8284604,"202010","202410",1,"BA Major",NA,NA
"3285",8284681,"202010","202010",1,"Business Economics",NA,NA
"3286",8284681,"202010","202020",1,"Business Economics",NA,NA
"3287",8284681,"202010","202110",1,"Business Economics",NA,NA
"3288",8284681,"202010","202120",1,"BA Major",NA,NA
"3289",8284681,"202010","202210",1,"BA Major",NA,NA
"3290",8284681,"202010","202220",1,"BA Major",NA,NA
"3291",8284681,"202010","202310",1,"BA Major",NA,NA
"3292",8284681,"202010","202320",1,"BA Major",NA,NA
"3293",8284750,"202010","202010",1,"Accountancy",NA,NA
"3294",8284750,"202010","202020",1,"Accountancy",NA,NA
"3295",8284750,"202010","202110",1,"Accountancy",NA,NA
"3296",8284750,"202010","202120",1,"Accountancy",NA,NA
"3297",8284750,"202010","202210",1,"Accountancy",NA,NA
"3298",8284750,"202010","202220",1,"Accountancy",NA,NA
"3299",8284750,"202010","202310",1,"Accountancy",NA,NA
"3300",8284750,"202010","202320",1,"Accountancy",NA,NA
"3301",8285262,"202010","202010",1,"Finance",NA,NA
"3302",8285262,"202010","202020",1,"BA Major","Finance",NA
"3303",8285262,"202010","202110",1,"BA Major","Finance",NA
"3304",8285262,"202010","202120",1,"BA Major","Finance",NA
"3305",8285262,"202010","202210",1,"BA Major","Finance",NA
"3306",8285262,"202010","202220",1,"BA Major","Finance",NA
"3307",8285547,"202010","202010",1,"Business Economics",NA,NA
"3308",8285547,"202010","202020",1,"Business Economics",NA,NA
"3309",8285547,"202010","202110",1,"Finance",NA,NA
"3310",8285547,"202010","202120",1,"Finance",NA,NA
"3311",8285547,"202010","202210",1,"Accountancy","Finance",NA
"3312",8285547,"202010","202220",1,"Accountancy","Finance",NA
"3313",8285547,"202010","202310",1,"Accountancy","Finance",NA
"3314",8285547,"202010","202320",1,"Accountancy","Finance",NA
"3315",8285592,"202010","202010",1,"BA Major",NA,NA
"3316",8285592,"202010","202020",1,"BA Major",NA,NA
"3317",8285592,"202010","202110",1,"BA Major",NA,NA
"3318",8285592,"202010","202120",1,"BA Major",NA,NA
"3319",8285592,"202010","202210",1,"BA Major",NA,NA
"3320",8285592,"202010","202220",1,"BA Major",NA,NA
"3321",8285592,"202010","202310",1,"BA Major",NA,NA
"3322",8285592,"202010","202320",1,"BA Major",NA,NA
"3323",8285616,"202010","202010",1,"Undeclared - Business",NA,NA
"3324",8285616,"202010","202020",1,"Undeclared - Business",NA,NA
"3325",8285616,"202010","202110",1,"Accountancy",NA,NA
"3326",8285616,"202010","202120",1,"Accountancy",NA,NA
"3327",8285616,"202010","202210",1,"Accountancy",NA,NA
"3328",8285616,"202010","202220",1,"Accountancy",NA,NA
"3329",8285616,"202010","202310",1,"Accountancy",NA,NA
"3330",8285616,"202010","202320",1,"Accountancy",NA,NA
"3331",8285964,"202010","202010",1,"Business Economics",NA,NA
"3332",8285964,"202010","202020",1,"Business Economics",NA,NA
"3333",8285964,"202010","202110",1,"Business Economics","Finance",NA
"3334",8285964,"202010","202120",1,"Finance",NA,NA
"3335",8285964,"202010","202210",1,"Finance",NA,NA
"3336",8285964,"202010","202220",1,"Finance",NA,NA
"3337",8285964,"202010","202310",1,"Finance",NA,NA
"3338",8285964,"202010","202320",1,"Finance",NA,NA
"3339",8286290,"202010","202010",1,"Finance",NA,NA
"3340",8286290,"202010","202020",1,"Finance",NA,NA
"3341",8286290,"202010","202110",1,"Finance",NA,NA
"3342",8286290,"202010","202120",1,"Supply Chain & Operations Mgmt",NA,NA
"3343",8286290,"202010","202210",1,"Supply Chain & Operations Mgmt",NA,NA
"3344",8286290,"202010","202220",1,"Supply Chain & Operations Mgmt",NA,NA
"3345",8286290,"202010","202310",1,"BA Major","Supply Chain & Operations Mgmt",NA
"3346",8286290,"202010","202320",1,"BA Major","Supply Chain & Operations Mgmt",NA
"3347",8286362,"202010","202010",1,"CAS",NA,NA
"3348",8286362,"202010","202020",1,"CAS",NA,NA
"3349",8286362,"202010","202110",1,"Business Economics",NA,NA
"3350",8286362,"202010","202120",1,"BA Major","Finance",NA
"3351",8286362,"202010","202210",1,"BA Major","Finance",NA
"3352",8286362,"202010","202220",1,"Finance",NA,NA
"3353",8286362,"202010","202310",1,"Finance",NA,NA
"3354",8286362,"202010","202320",1,"Finance",NA,NA
"3355",8286386,"202010","202010",1,"Finance",NA,NA
"3356",8286386,"202010","202020",1,"Finance",NA,NA
"3357",8286386,"202010","202110",1,"BA Major","Finance",NA
"3358",8286386,"202010","202120",1,"BA Major","Finance",NA
"3359",8286386,"202010","202210",1,"BA Major","Finance",NA
"3360",8286386,"202010","202220",1,"BA Major","Finance",NA
"3361",8286386,"202010","202310",1,"BA Major","Finance",NA
"3362",8286386,"202010","202320",1,"BA Major","Finance",NA
"3363",8286503,"202010","202010",1,"Supply Chain & Operations Mgmt",NA,NA
"3364",8286503,"202010","202020",1,"Supply Chain & Operations Mgmt",NA,NA
"3365",8286503,"202010","202110",1,"Supply Chain & Operations Mgmt",NA,NA
"3366",8286503,"202010","202120",1,"Supply Chain & Operations Mgmt",NA,NA
"3367",8286503,"202010","202210",1,"Supply Chain & Operations Mgmt",NA,NA
"3368",8286503,"202010","202220",1,"Supply Chain & Operations Mgmt",NA,NA
"3369",8286503,"202010","202310",1,"Supply Chain & Operations Mgmt",NA,NA
"3370",8286503,"202010","202320",1,"Supply Chain & Operations Mgmt",NA,NA
"3371",8286870,"202010","202010",1,"Information Systems &Analytics",NA,NA
"3372",8286870,"202010","202020",1,"Information Systems &Analytics",NA,NA
"3373",8286870,"202010","202110",1,"BA Major","Information Systems",NA
"3374",8286870,"202010","202120",1,"BA Major","Information Systems",NA
"3375",8286870,"202010","202210",1,"Information Systems",NA,NA
"3376",8286870,"202010","202220",1,"Information Systems",NA,NA
"3377",8286870,"202010","202310",1,"Information Systems",NA,NA
"3378",8286870,"202010","202320",1,"Information Systems",NA,NA
"3379",8287039,"202010","202010",1,"Finance",NA,NA
"3380",8287039,"202010","202020",1,"Finance",NA,NA
"3381",8287039,"202010","202110",1,"Finance",NA,NA
"3382",8287039,"202010","202120",1,"Finance",NA,NA
"3383",8287039,"202010","202210",1,"Finance",NA,NA
"3384",8287039,"202010","202220",1,"Finance",NA,NA
"3385",8287039,"202010","202310",1,"Finance",NA,NA
"3386",8287039,"202010","202320",1,"Finance",NA,NA
"3387",8287137,"202010","202010",1,"Human Capital Mgmt& Leadership",NA,NA
"3388",8287137,"202010","202020",1,"Human Capital Mgmt& Leadership",NA,NA
"3389",8287137,"202010","202110",1,"BA Major",NA,NA
"3390",8287137,"202010","202120",1,"BA Major","Finance",NA
"3391",8287137,"202010","202210",1,"BA Major","Finance",NA
"3392",8287137,"202010","202220",1,"BA Major","Finance",NA
"3393",8287137,"202010","202310",1,"BA Major","Finance",NA
"3394",8287137,"202010","202320",1,"BA Major","Finance",NA
"3395",8287192,"202010","202010",1,"Supply Chain & Operations Mgmt",NA,NA
"3396",8287192,"202010","202020",1,"Supply Chain & Operations Mgmt",NA,NA
"3397",8287192,"202010","202110",1,"Supply Chain & Operations Mgmt",NA,NA
"3398",8287192,"202010","202120",1,"BA Major",NA,NA
"3399",8287192,"202010","202210",1,"BA Major",NA,NA
"3400",8287192,"202010","202220",1,"BA Major",NA,NA
"3401",8287192,"202010","202310",1,"BA Major",NA,NA
"3402",8287192,"202010","202320",1,"BA Major",NA,NA
"3403",8287228,"202010","202010",1,"CAS",NA,NA
"3404",8287228,"202010","202020",1,"CAS",NA,NA
"3405",8287228,"202010","202110",1,"Information Systems &Analytics",NA,NA
"3406",8287228,"202010","202120",1,"Information Systems &Analytics",NA,NA
"3407",8287228,"202010","202210",1,"Information Systems &Analytics",NA,NA
"3408",8287228,"202010","202220",1,"Information Systems &Analytics",NA,NA
"3409",8287228,"202010","202310",1,"Information Systems &Analytics",NA,NA
"3410",8287228,"202010","202320",1,"Information Systems &Analytics",NA,NA
"3411",8287377,"202010","202010",1,"Undeclared - Business",NA,NA
"3412",8287377,"202010","202020",1,"Undeclared - Business",NA,NA
"3413",8287377,"202010","202110",1,"Undeclared - Business",NA,NA
"3414",8287377,"202010","202120",1,"Undeclared - Business",NA,NA
"3415",8287377,"202010","202210",1,"Marketing",NA,NA
"3416",8287377,"202010","202220",1,"Marketing",NA,NA
"3417",8287377,"202010","202310",1,"Marketing",NA,NA
"3418",8287377,"202010","202320",1,"Marketing",NA,NA
"3419",8287397,"202010","202010",1,"Business Economics",NA,NA
"3420",8287397,"202010","202020",1,"BA Major",NA,NA
"3421",8287397,"202010","202110",1,"BA Major",NA,NA
"3422",8287397,"202010","202120",1,"BA Major",NA,NA
"3423",8287397,"202010","202210",1,"BA Major",NA,NA
"3424",8287397,"202010","202220",1,"BA Major",NA,NA
"3425",8287397,"202010","202310",1,"BA Major",NA,NA
"3426",8287397,"202010","202320",1,"BA Major",NA,NA
"3427",8287467,"202010","202010",1,"Marketing",NA,NA
"3428",8287467,"202010","202020",1,"Marketing",NA,NA
"3429",8287467,"202010","202110",1,"Marketing",NA,NA
"3430",8287467,"202010","202120",1,"Marketing",NA,NA
"3431",8287467,"202010","202210",1,"Marketing",NA,NA
"3432",8287467,"202010","202220",1,"Marketing",NA,NA
"3433",8287467,"202010","202310",1,"Marketing",NA,NA
"3434",8287467,"202010","202320",1,"Marketing",NA,NA
"3435",8287473,"202010","202010",1,"BA Major",NA,NA
"3436",8287473,"202010","202020",1,"BA Major",NA,NA
"3437",8287473,"202010","202110",1,"BA Major",NA,NA
"3438",8287473,"202010","202120",1,"BA Major",NA,NA
"3439",8287473,"202010","202210",1,"BA Major",NA,NA
"3440",8287473,"202010","202220",1,"BA Major",NA,NA
"3441",8287473,"202010","202310",1,"BA Major",NA,NA
"3442",8287473,"202010","202320",1,"BA Major",NA,NA
"3443",8287480,"202010","202010",1,"Accountancy",NA,NA
"3444",8287480,"202010","202020",1,"Accountancy",NA,NA
"3445",8287480,"202010","202110",1,"Accountancy",NA,NA
"3446",8287480,"202010","202120",1,"Accountancy",NA,NA
"3447",8287480,"202010","202210",1,"Accountancy",NA,NA
"3448",8287480,"202010","202220",1,"Accountancy",NA,NA
"3449",8287480,"202010","202310",1,"Accountancy",NA,NA
"3450",8287480,"202010","202320",1,"Accountancy",NA,NA
"3451",8287518,"202010","202010",1,"Undeclared - Business",NA,NA
"3452",8287518,"202010","202020",1,"Undeclared - Business",NA,NA
"3453",8287518,"202010","202110",1,"Finance",NA,NA
"3454",8287518,"202010","202120",1,"Finance",NA,NA
"3455",8287518,"202010","202210",1,"Finance",NA,NA
"3456",8287518,"202010","202220",1,"BA Major","Finance",NA
"3457",8287518,"202010","202310",1,"BA Major","Finance",NA
"3458",8287518,"202010","202320",1,"BA Major","Finance",NA
"3459",8287549,"202010","202010",1,"Business Economics",NA,NA
"3460",8287549,"202010","202020",1,"Finance",NA,NA
"3461",8287549,"202010","202110",1,"Finance",NA,NA
"3462",8287549,"202010","202120",1,"BA Major","Finance",NA
"3463",8287549,"202010","202210",1,"BA Major","Finance",NA
"3464",8287549,"202010","202220",1,"BA Major","Finance",NA
"3465",8287549,"202010","202310",1,"BA Major","Finance",NA
"3466",8287549,"202010","202320",1,"BA Major","Finance",NA
"3467",8287718,"202010","202010",1,"Finance",NA,NA
"3468",8287718,"202010","202020",1,"Finance",NA,NA
"3469",8287718,"202010","202110",1,"Finance",NA,NA
"3470",8287718,"202010","202120",1,"Finance",NA,NA
"3471",8287718,"202010","202210",1,"Finance",NA,NA
"3472",8287718,"202010","202220",1,"Finance",NA,NA
"3473",8287718,"202010","202310",1,"Finance",NA,NA
"3474",8287718,"202010","202320",1,"Finance",NA,NA
"3475",8287951,"202010","202010",1,"Marketing",NA,NA
"3476",8287951,"202010","202020",1,"Marketing",NA,NA
"3477",8287951,"202010","202110",1,"Marketing",NA,NA
"3478",8287951,"202010","202120",1,"Marketing",NA,NA
"3479",8287951,"202010","202210",1,"Marketing",NA,NA
"3480",8287951,"202010","202220",1,"Marketing",NA,NA
"3481",8287951,"202010","202310",1,"Marketing",NA,NA
"3482",8287951,"202010","202320",1,"Marketing",NA,NA
"3483",8288018,"202010","202010",1,"Finance",NA,NA
"3484",8288018,"202010","202020",1,"Finance",NA,NA
"3485",8288018,"202010","202110",1,"Finance",NA,NA
"3486",8288018,"202010","202120",1,"Finance",NA,NA
"3487",8288018,"202010","202210",1,"Finance",NA,NA
"3488",8288018,"202010","202220",1,"Finance",NA,NA
"3489",8288018,"202010","202310",1,"Finance",NA,NA
"3490",8288018,"202010","202320",1,"Finance",NA,NA
"3491",8288125,"202010","202010",1,"Finance",NA,NA
"3492",8288125,"202010","202020",1,"Finance",NA,NA
"3493",8288125,"202010","202110",1,"Finance",NA,NA
"3494",8288125,"202010","202120",1,"Finance",NA,NA
"3495",8288125,"202010","202210",1,"Finance",NA,NA
"3496",8288125,"202010","202220",1,"Finance",NA,NA
"3497",8288125,"202010","202310",1,"Finance",NA,NA
"3498",8288226,"202010","202010",1,"Marketing",NA,NA
"3499",8288226,"202010","202020",1,"Marketing",NA,NA
"3500",8288226,"202010","202110",1,"Undeclared - Business",NA,NA
"3501",8288226,"202010","202120",1,"Undeclared - Business",NA,NA
"3502",8288226,"202010","202210",1,"BA Major",NA,NA
"3503",8288226,"202010","202220",1,"BA Major",NA,NA
"3504",8288226,"202010","202310",1,"BA Major",NA,NA
"3505",8288226,"202010","202320",1,"BA Major",NA,NA
"3506",8288286,"202010","202010",1,"Marketing",NA,NA
"3507",8288286,"202010","202020",1,"Marketing",NA,NA
"3508",8288286,"202010","202110",1,"Marketing",NA,NA
"3509",8288286,"202010","202120",1,"Marketing",NA,NA
"3510",8288286,"202010","202210",1,"Marketing",NA,NA
"3511",8288286,"202010","202220",1,"Marketing",NA,NA
"3512",8288286,"202010","202310",1,"Marketing",NA,NA
"3513",8288286,"202010","202320",1,"Marketing",NA,NA
"3514",8288383,"202010","202010",1,"BA Major",NA,NA
"3515",8288383,"202010","202020",1,"Finance",NA,NA
"3516",8288383,"202010","202110",1,"Finance",NA,NA
"3517",8288383,"202010","202120",1,"Finance",NA,NA
"3518",8288383,"202010","202210",1,"Finance",NA,NA
"3519",8288383,"202010","202220",1,"Finance",NA,NA
"3520",8288383,"202010","202310",1,"Finance",NA,NA
"3521",8288383,"202010","202320",1,"Finance",NA,NA
"3522",8288502,"202010","202010",1,"Supply Chain & Operations Mgmt",NA,NA
"3523",8288502,"202010","202020",1,"Supply Chain & Operations Mgmt",NA,NA
"3524",8288502,"202010","202110",1,"Supply Chain & Operations Mgmt",NA,NA
"3525",8288502,"202010","202120",1,"Supply Chain & Operations Mgmt",NA,NA
"3526",8288502,"202010","202210",1,"Supply Chain & Operations Mgmt",NA,NA
"3527",8288502,"202010","202220",1,"Supply Chain & Operations Mgmt",NA,NA
"3528",8288502,"202010","202310",1,"Supply Chain & Operations Mgmt",NA,NA
"3529",8288502,"202010","202320",1,"Supply Chain & Operations Mgmt",NA,NA
"3530",8288701,"202010","202010",1,"Accountancy",NA,NA
"3531",8288701,"202010","202020",1,"Accountancy","BA Major",NA
"3532",8288701,"202010","202110",1,"Accountancy","BA Major",NA
"3533",8288701,"202010","202120",1,"Accountancy","BA Major",NA
"3534",8288701,"202010","202210",1,"Accountancy","BA Major",NA
"3535",8288701,"202010","202220",1,"Accountancy","BA Major",NA
"3536",8288701,"202010","202310",1,"Accountancy","BA Major",NA
"3537",8288701,"202010","202320",1,"Accountancy","BA Major",NA
"3538",8288780,"202010","202010",1,"Finance",NA,NA
"3539",8288780,"202010","202020",1,"Accountancy","Finance",NA
"3540",8288780,"202010","202110",1,"Accountancy","Finance",NA
"3541",8288780,"202010","202120",1,"Accountancy","Finance",NA
"3542",8288780,"202010","202210",1,"Accountancy","Finance",NA
"3543",8288780,"202010","202220",1,"Accountancy","Finance",NA
"3544",8288780,"202010","202310",1,"Accountancy","Finance",NA
"3545",8288780,"202010","202320",1,"Accountancy","Finance",NA
"3546",8288960,"202010","202010",1,"Accountancy",NA,NA
"3547",8288960,"202010","202020",1,"Accountancy",NA,NA
"3548",8288960,"202010","202110",1,"Accountancy",NA,NA
"3549",8288960,"202010","202120",1,"Accountancy",NA,NA
"3550",8288960,"202010","202210",1,"Accountancy",NA,NA
"3551",8288960,"202010","202220",1,"Accountancy",NA,NA
"3552",8288960,"202010","202310",1,"Accountancy",NA,NA
"3553",8288960,"202010","202320",1,"Accountancy",NA,NA
"3554",8289113,"202010","202010",1,"Accountancy",NA,NA
"3555",8289113,"202010","202020",1,"Accountancy",NA,NA
"3556",8289113,"202010","202110",1,"Accountancy",NA,NA
"3557",8289113,"202010","202120",1,"Accountancy",NA,NA
"3558",8289113,"202010","202210",1,"Accountancy",NA,NA
"3559",8289113,"202010","202220",1,"Accountancy",NA,NA
"3560",8289309,"202010","202010",1,"Finance",NA,NA
"3561",8289309,"202010","202020",1,"Accountancy","Finance",NA
"3562",8289309,"202010","202110",1,"Finance",NA,NA
"3563",8289309,"202010","202120",1,"Finance",NA,NA
"3564",8289309,"202010","202210",1,"Finance",NA,NA
"3565",8289309,"202010","202220",1,"Finance",NA,NA
"3566",8289309,"202010","202310",1,"Finance",NA,NA
"3567",8289309,"202010","202320",1,"Finance",NA,NA
"3568",8289349,"202010","202010",1,"Finance",NA,NA
"3569",8289349,"202010","202020",1,"BA Major",NA,NA
"3570",8289349,"202010","202110",1,"BA Major",NA,NA
"3571",8289349,"202010","202120",1,"Finance",NA,NA
"3572",8289645,"202010","202010",1,"Finance",NA,NA
"3573",8289645,"202010","202020",1,"Accountancy","Finance",NA
"3574",8289645,"202010","202110",1,"Accountancy","Finance",NA
"3575",8289645,"202010","202120",1,"BA Major","Finance",NA
"3576",8289645,"202010","202210",1,"BA Major","Finance",NA
"3577",8289645,"202010","202220",1,"BA Major","Finance",NA
"3578",8289645,"202010","202310",1,"BA Major","Finance",NA
"3579",8289645,"202010","202320",1,"BA Major","Finance",NA
"3580",8289763,"202010","202010",1,"Finance",NA,NA
"3581",8289763,"202010","202020",1,"Finance",NA,NA
"3582",8289763,"202010","202110",1,"Finance",NA,NA
"3583",8289763,"202010","202120",1,"Information Systems &Analytics",NA,NA
"3584",8289763,"202010","202210",1,"Information Systems &Analytics",NA,NA
"3585",8289763,"202010","202220",1,"BA Major",NA,NA
"3586",8289763,"202010","202310",1,"BA Major",NA,NA
"3587",8289763,"202010","202320",1,"BA Major",NA,NA
"3588",8289847,"202010","202010",1,"Accountancy",NA,NA
"3589",8289847,"202010","202020",1,"Accountancy",NA,NA
"3590",8289847,"202010","202110",1,"Accountancy",NA,NA
"3591",8289847,"202010","202120",1,"Accountancy",NA,NA
"3592",8289847,"202010","202210",1,"Accountancy",NA,NA
"3593",8289847,"202010","202220",1,"Accountancy",NA,NA
"3594",8289847,"202010","202310",1,"Accountancy",NA,NA
"3595",8289847,"202010","202320",1,"Accountancy",NA,NA
"3596",8289855,"202010","202010",1,"Finance",NA,NA
"3597",8289855,"202010","202020",1,"Finance",NA,NA
"3598",8289855,"202010","202110",1,"Finance",NA,NA
"3599",8289855,"202010","202120",1,"Finance",NA,NA
"3600",8289855,"202010","202210",1,"BA Major",NA,NA
"3601",8289855,"202010","202220",1,"BA Major",NA,NA
"3602",8289855,"202010","202310",1,"BA Major",NA,NA
"3603",8289855,"202010","202320",1,"BA Major",NA,NA
"3604",8290050,"202010","202010",1,"CEC",NA,NA
"3605",8290050,"202010","202020",1,"CEC",NA,NA
"3606",8290050,"202010","202110",1,"CEC",NA,NA
"3607",8290050,"202010","202120",1,"CEC",NA,NA
"3608",8290050,"202010","202210",1,"CEC",NA,NA
"3609",8290050,"202010","202220",1,"CEC",NA,NA
"3610",8290050,"202010","202310",1,"CEC",NA,NA
"3611",8290050,"202010","202320",1,"CEC",NA,NA
"3612",8290179,"202010","202010",1,"Marketing",NA,NA
"3613",8290179,"202010","202020",1,"Marketing",NA,NA
"3614",8290179,"202010","202110",1,"CAS","Marketing",NA
"3615",8290179,"202010","202120",1,"CAS","Marketing",NA
"3616",8290179,"202010","202210",1,"CAS","Marketing",NA
"3617",8290179,"202010","202220",1,"Marketing",NA,NA
"3618",8290179,"202010","202310",1,"Marketing",NA,NA
"3619",8290179,"202010","202320",1,"Marketing",NA,NA
"3620",8290209,"202010","202010",1,"Accountancy",NA,NA
"3621",8290209,"202010","202020",1,"Accountancy",NA,NA
"3622",8290209,"202010","202110",1,"Accountancy",NA,NA
"3623",8290209,"202010","202120",1,"Accountancy",NA,NA
"3624",8290209,"202010","202210",1,"Accountancy",NA,NA
"3625",8290209,"202010","202220",1,"Accountancy",NA,NA
"3626",8290209,"202010","202310",1,"Accountancy",NA,NA
"3627",8290209,"202010","202320",1,"Accountancy",NA,NA
"3628",8290223,"202010","202010",1,"Finance",NA,NA
"3629",8290223,"202010","202020",1,"Finance",NA,NA
"3630",8290223,"202010","202110",1,"Finance",NA,NA
"3631",8290223,"202010","202120",1,"Finance",NA,NA
"3632",8290223,"202010","202210",1,"Finance",NA,NA
"3633",8290223,"202010","202220",1,"Finance",NA,NA
"3634",8290223,"202010","202310",1,"Finance",NA,NA
"3635",8290223,"202010","202320",1,"Finance",NA,NA
"3636",8290249,"202010","202010",1,"CAS",NA,NA
"3637",8290249,"202010","202020",1,"CAS",NA,NA
"3638",8290249,"202010","202110",1,"CAS",NA,NA
"3639",8290249,"202010","202120",1,"CAS",NA,NA
"3640",8290249,"202010","202210",1,"CAS",NA,NA
"3641",8290249,"202010","202220",1,"CAS",NA,NA
"3642",8290249,"202010","202310",1,"CAS",NA,NA
"3643",8290249,"202010","202320",1,"CAS",NA,NA
"3644",8290276,"202010","202010",1,"Undeclared - Business",NA,NA
"3645",8290276,"202010","202020",1,"BA Major",NA,NA
"3646",8290276,"202010","202110",1,"BA Major","Marketing",NA
"3647",8290276,"202010","202120",1,"BA Major","Marketing",NA
"3648",8290276,"202010","202210",1,"BA Major","Marketing",NA
"3649",8290276,"202010","202220",1,"BA Major","Marketing",NA
"3650",8290276,"202010","202310",1,"BA Major","Marketing",NA
"3651",8290276,"202010","202320",1,"BA Major","Marketing",NA
"3652",8290339,"202010","202010",1,"Business Economics",NA,NA
"3653",8290339,"202010","202020",1,"Business Economics",NA,NA
"3654",8290339,"202010","202110",1,"Finance",NA,NA
"3655",8290339,"202010","202120",1,"BA Major","Finance",NA
"3656",8290339,"202010","202210",1,"BA Major","Finance",NA
"3657",8290339,"202010","202220",1,"Finance",NA,NA
"3658",8290339,"202010","202310",1,"Finance",NA,NA
"3659",8290339,"202010","202320",1,"Finance",NA,NA
"3660",8290707,"202010","202010",1,"Supply Chain & Operations Mgmt",NA,NA
"3661",8290707,"202010","202020",1,"Supply Chain & Operations Mgmt",NA,NA
"3662",8290707,"202010","202110",1,"Supply Chain & Operations Mgmt",NA,NA
"3663",8290707,"202010","202120",1,"Supply Chain & Operations Mgmt",NA,NA
"3664",8290855,"202010","202010",1,"Finance",NA,NA
"3665",8290855,"202010","202020",1,"Finance",NA,NA
"3666",8290855,"202010","202110",1,"BA Major",NA,NA
"3667",8290855,"202010","202120",1,"BA Major",NA,NA
"3668",8290855,"202010","202210",1,"BA Major",NA,NA
"3669",8290855,"202010","202220",1,"BA Major",NA,NA
"3670",8290855,"202010","202310",1,"BA Major",NA,NA
"3671",8290855,"202010","202320",1,"BA Major",NA,NA
"3672",8291190,"202010","202010",1,"Business Economics",NA,NA
"3673",8291190,"202010","202020",1,"Business Economics",NA,NA
"3674",8291190,"202010","202110",1,"Business Economics",NA,NA
"3675",8291190,"202010","202120",1,"BA Major","Business Economics",NA
"3676",8291190,"202010","202210",1,"BA Major",NA,NA
"3677",8291190,"202010","202220",1,"BA Major",NA,NA
"3678",8291190,"202010","202310",1,"BA Major",NA,NA
"3679",8291190,"202010","202320",1,"BA Major",NA,NA
"3680",8291384,"202010","202010",1,"Accountancy",NA,NA
"3681",8291384,"202010","202020",1,"Accountancy","BA Major",NA
"3682",8291384,"202010","202110",1,"Accountancy","BA Major",NA
"3683",8291384,"202010","202120",1,"Accountancy","Information Systems &Analytics",NA
"3684",8291384,"202010","202210",1,"Accountancy","Information Systems &Analytics",NA
"3685",8291384,"202010","202220",1,"Accountancy","Information Systems &Analytics",NA
"3686",8291384,"202010","202310",1,"Accountancy","CEC","Information Systems &Analytics"
"3687",8291591,"202010","202010",1,"Finance",NA,NA
"3688",8291591,"202010","202020",1,"Finance",NA,NA
"3689",8291591,"202010","202110",1,"BA Major",NA,NA
"3690",8291591,"202010","202120",1,"BA Major",NA,NA
"3691",8291591,"202010","202210",1,"BA Major",NA,NA
"3692",8291591,"202010","202220",1,"BA Major",NA,NA
"3693",8292130,"202010","202010",1,"CAS","Supply Chain & Operations Mgmt",NA
"3694",8292130,"202010","202020",1,"CAS","Supply Chain & Operations Mgmt",NA
"3695",8292130,"202010","202110",1,"Finance",NA,NA
"3696",8292130,"202010","202120",1,"Finance",NA,NA
"3697",8292130,"202010","202210",1,"Finance",NA,NA
"3698",8292130,"202010","202220",1,"Finance",NA,NA
"3699",8292130,"202010","202310",1,"Finance",NA,NA
"3700",8292130,"202010","202320",1,"Finance",NA,NA
"3701",8292223,"202010","202010",1,"Undeclared - Business",NA,NA
"3702",8292223,"202010","202020",1,"Undeclared - Business",NA,NA
"3703",8292223,"202010","202110",1,"Finance",NA,NA
"3704",8292223,"202010","202120",1,"Finance",NA,NA
"3705",8292223,"202010","202210",1,"Finance",NA,NA
"3706",8292223,"202010","202220",1,"Finance",NA,NA
"3707",8292223,"202010","202310",1,"Finance",NA,NA
"3708",8292223,"202010","202320",1,"Finance",NA,NA
"3709",8292225,"202010","202010",1,"Finance",NA,NA
"3710",8292225,"202010","202020",1,"Finance",NA,NA
"3711",8292225,"202010","202110",1,"Finance",NA,NA
"3712",8292225,"202010","202120",1,"Finance",NA,NA
"3713",8292225,"202010","202210",1,"Finance",NA,NA
"3714",8292225,"202010","202220",1,"Finance",NA,NA
"3715",8292225,"202010","202310",1,"Finance",NA,NA
"3716",8292332,"202010","202010",1,"Accountancy",NA,NA
"3717",8292332,"202010","202020",1,"Accountancy",NA,NA
"3718",8292332,"202010","202110",1,"Accountancy",NA,NA
"3719",8292332,"202010","202120",1,"Finance",NA,NA
"3720",8292332,"202010","202210",1,"BA Major","Finance",NA
"3721",8292332,"202010","202220",1,"BA Major","Finance",NA
"3722",8292332,"202010","202310",1,"BA Major","Finance",NA
"3723",8292332,"202010","202320",1,"BA Major","Finance",NA
"3724",8292442,"202010","202010",1,"Undeclared - Business",NA,NA
"3725",8292442,"202010","202020",1,"Undeclared - Business",NA,NA
"3726",8292442,"202010","202110",1,"Undeclared - Business",NA,NA
"3727",8292442,"202010","202120",1,"Information Systems &Analytics",NA,NA
"3728",8292442,"202010","202210",1,"BA Major",NA,NA
"3729",8292442,"202010","202220",1,"BA Major",NA,NA
"3730",8292442,"202010","202310",1,"BA Major",NA,NA
"3731",8292442,"202010","202320",1,"BA Major",NA,NA
"3732",8292446,"202010","202010",1,"Undeclared - Business",NA,NA
"3733",8292446,"202010","202020",1,"BA Major",NA,NA
"3734",8292446,"202010","202110",1,"BA Major",NA,NA
"3735",8292446,"202010","202120",1,"BA Major",NA,NA
"3736",8292446,"202010","202210",1,"BA Major",NA,NA
